data_item_timestamp,ticket_id,timezone_timestamp,time
2015-06-28 17:14:08.157,4716460,2015-06-28 13:14:08,13:14:08
2015-06-28 17:14:09.048,4716460,2015-06-28 13:14:09,13:14:09
2015-06-28 17:14:08.714,4716460,2015-06-28 13:14:08,13:14:08
2015-06-28 17:14:08.863,4716460,2015-06-28 13:14:08,13:14:08
2015-06-28 17:14:09.201,4716460,2015-06-28 13:14:09,13:14:09
2015-06-28 17:14:08.381,4716460,2015-06-28 13:14:08,13:14:08
2015-06-28 17:14:09.441,4716460,2015-06-28 13:14:09,13:14:09
2015-06-28 17:31:45.196,4716461,2015-06-28 13:31:45,13:31:45
2015-06-28 17:31:45.291,4716461,2015-06-28 13:31:45,13:31:45
2015-06-28 17:31:45.386,4716461,2015-06-28 13:31:45,13:31:45
2015-06-28 17:31:45.451,4716461,2015-06-28 13:31:45,13:31:45
2015-06-28 17:31:45.530,4716461,2015-06-28 13:31:45,13:31:45
2015-06-28 17:31:45.606,4716461,2015-06-28 13:31:45,13:31:45
2015-06-28 17:31:45.682,4716461,2015-06-28 13:31:45,13:31:45
2015-06-28 17:31:45.748,4716461,2015-06-28 13:31:45,13:31:45
2015-06-28 17:44:25.405,4716459,2015-06-28 13:44:25,13:44:25
2015-06-28 17:44:26.760,4716459,2015-06-28 13:44:26,13:44:26
2015-06-28 17:44:26.840,4716459,2015-06-28 13:44:26,13:44:26
2015-06-28 17:44:26.905,4716459,2015-06-28 13:44:26,13:44:26
2015-06-28 17:44:26.995,4716459,2015-06-28 13:44:26,13:44:26
2015-06-28 17:44:27.068,4716459,2015-06-28 13:44:27,13:44:27
2015-06-28 17:44:27.168,4716459,2015-06-28 13:44:27,13:44:27
2015-06-28 17:44:29.676,4716459,2015-06-28 13:44:29,13:44:29
2015-06-28 18:09:06.773,4716455,2015-06-28 14:09:06,14:09:06
2015-06-28 18:09:06.839,4716455,2015-06-28 14:09:06,14:09:06
2015-06-28 18:09:06.902,4716455,2015-06-28 14:09:06,14:09:06
2015-06-28 18:09:06.955,4716455,2015-06-28 14:09:06,14:09:06
2015-06-28 18:09:07.058,4716455,2015-06-28 14:09:07,14:09:07
2015-06-28 18:09:07.216,4716455,2015-06-28 14:09:07,14:09:07
2015-06-28 18:09:07.285,4716455,2015-06-28 14:09:07,14:09:07
2015-06-28 18:09:07.356,4716455,2015-06-28 14:09:07,14:09:07
2015-06-28 18:12:16.305,4718220,2015-06-28 14:12:16,14:12:16
2015-06-28 18:12:16.442,4718220,2015-06-28 14:12:16,14:12:16
2015-06-28 18:12:16.484,4718220,2015-06-28 14:12:16,14:12:16
2015-06-28 18:12:16.483,4718220,2015-06-28 14:12:16,14:12:16
2015-06-28 18:12:16.567,4718220,2015-06-28 14:12:16,14:12:16
2015-06-28 18:12:16.600,4718220,2015-06-28 14:12:16,14:12:16
2015-06-28 18:12:16.629,4718220,2015-06-28 14:12:16,14:12:16
2015-06-28 18:12:16.723,4718220,2015-06-28 14:12:16,14:12:16
2015-06-28 20:24:45.446,4716707,2015-06-28 16:24:45,16:24:45
2015-06-28 20:24:45.491,4716707,2015-06-28 16:24:45,16:24:45
2015-06-28 20:24:45.491,4716707,2015-06-28 16:24:45,16:24:45
2015-06-28 20:24:45.511,4716707,2015-06-28 16:24:45,16:24:45
2015-06-28 20:24:45.590,4716707,2015-06-28 16:24:45,16:24:45
2015-06-28 20:24:45.685,4716707,2015-06-28 16:24:45,16:24:45
2015-06-28 20:24:45.695,4716707,2015-06-28 16:24:45,16:24:45
2015-06-28 20:24:45.671,4716707,2015-06-28 16:24:45,16:24:45
2015-06-28 20:26:03.374,4716698,2015-06-28 16:26:03,16:26:03
2015-06-28 20:26:29.233,4716698,2015-06-28 16:26:29,16:26:29
2015-06-28 20:26:30.707,4716698,2015-06-28 16:26:30,16:26:30
2015-06-28 20:26:30.814,4716698,2015-06-28 16:26:30,16:26:30
2015-06-28 20:26:30.855,4716698,2015-06-28 16:26:30,16:26:30
2015-06-28 20:26:30.844,4716698,2015-06-28 16:26:30,16:26:30
2015-06-28 20:26:30.880,4716698,2015-06-28 16:26:30,16:26:30
2015-06-28 20:26:30.839,4716698,2015-06-28 16:26:30,16:26:30
2015-06-28 20:28:39.911,4716700,2015-06-28 16:28:39,16:28:39
2015-06-28 20:28:39.922,4716700,2015-06-28 16:28:39,16:28:39
2015-06-28 20:28:39.934,4716700,2015-06-28 16:28:39,16:28:39
2015-06-28 20:28:39.936,4716700,2015-06-28 16:28:39,16:28:39
2015-06-28 20:28:39.894,4716700,2015-06-28 16:28:39,16:28:39
2015-06-28 20:28:40.088,4716700,2015-06-28 16:28:40,16:28:40
2015-06-28 20:28:40.010,4716700,2015-06-28 16:28:40,16:28:40
2015-06-28 20:28:40.136,4716700,2015-06-28 16:28:40,16:28:40
2015-06-28 20:29:44.290,4716711,2015-06-28 16:29:44,16:29:44
2015-06-28 20:29:44.316,4716711,2015-06-28 16:29:44,16:29:44
2015-06-28 20:29:44.358,4716711,2015-06-28 16:29:44,16:29:44
2015-06-28 20:29:44.329,4716711,2015-06-28 16:29:44,16:29:44
2015-06-28 20:29:44.322,4716711,2015-06-28 16:29:44,16:29:44
2015-06-28 20:29:44.356,4716711,2015-06-28 16:29:44,16:29:44
2015-06-28 20:29:44.556,4716711,2015-06-28 16:29:44,16:29:44
2015-06-28 20:29:44.540,4716711,2015-06-28 16:29:44,16:29:44
2015-06-28 20:30:56.476,4716713,2015-06-28 16:30:56,16:30:56
2015-06-28 20:30:56.497,4716713,2015-06-28 16:30:56,16:30:56
2015-06-28 20:30:56.512,4716713,2015-06-28 16:30:56,16:30:56
2015-06-28 20:30:56.562,4716713,2015-06-28 16:30:56,16:30:56
2015-06-28 20:30:56.608,4716713,2015-06-28 16:30:56,16:30:56
2015-06-28 20:30:56.663,4716713,2015-06-28 16:30:56,16:30:56
2015-06-28 20:30:56.610,4716713,2015-06-28 16:30:56,16:30:56
2015-06-28 20:30:56.672,4716713,2015-06-28 16:30:56,16:30:56
2015-06-29 11:44:02.046,4716991,2015-06-29 07:44:02,07:44:02
2015-06-29 11:44:02.344,4716991,2015-06-29 07:44:02,07:44:02
2015-06-29 11:44:02.833,4716991,2015-06-29 07:44:02,07:44:02
2015-06-29 11:44:03.136,4716991,2015-06-29 07:44:03,07:44:03
2015-06-29 11:44:03.352,4716991,2015-06-29 07:44:03,07:44:03
2015-06-29 11:44:03.684,4716991,2015-06-29 07:44:03,07:44:03
2015-06-29 11:44:04.017,4716991,2015-06-29 07:44:04,07:44:04
2015-06-29 11:44:04.537,4716991,2015-06-29 07:44:04,07:44:04
2015-06-29 11:57:03.447,4716907,2015-06-29 07:57:03,07:57:03
2015-06-29 11:57:03.574,4716907,2015-06-29 07:57:03,07:57:03
2015-06-29 11:57:03.662,4716907,2015-06-29 07:57:03,07:57:03
2015-06-29 11:57:03.753,4716907,2015-06-29 07:57:03,07:57:03
2015-06-29 11:57:03.833,4716907,2015-06-29 07:57:03,07:57:03
2015-06-29 11:57:03.908,4716907,2015-06-29 07:57:03,07:57:03
2015-06-29 11:57:03.983,4716907,2015-06-29 07:57:03,07:57:03
2015-06-29 11:57:04.060,4716907,2015-06-29 07:57:04,07:57:04
2015-06-29 12:19:04.821,4716917,2015-06-29 08:19:04,08:19:04
2015-06-29 12:19:04.947,4716917,2015-06-29 08:19:04,08:19:04
2015-06-29 12:19:05.046,4716917,2015-06-29 08:19:05,08:19:05
2015-06-29 12:19:05.246,4716917,2015-06-29 08:19:05,08:19:05
2015-06-29 12:19:05.328,4716917,2015-06-29 08:19:05,08:19:05
2015-06-29 12:19:05.434,4716917,2015-06-29 08:19:05,08:19:05
2015-06-29 12:19:05.545,4716917,2015-06-29 08:19:05,08:19:05
2015-06-29 12:19:05.634,4716917,2015-06-29 08:19:05,08:19:05
2015-06-29 12:27:47.896,4717070,2015-06-29 08:27:47,08:27:47
2015-06-29 12:27:48.109,4717070,2015-06-29 08:27:48,08:27:48
2015-06-29 12:27:48.301,4717070,2015-06-29 08:27:48,08:27:48
2015-06-29 12:27:48.666,4717070,2015-06-29 08:27:48,08:27:48
2015-06-29 12:27:48.795,4717070,2015-06-29 08:27:48,08:27:48
2015-06-29 12:27:48.976,4717070,2015-06-29 08:27:48,08:27:48
2015-06-29 12:27:49.167,4717070,2015-06-29 08:27:49,08:27:49
2015-06-29 12:27:49.465,4717070,2015-06-29 08:27:49,08:27:49
2015-06-29 12:29:41.582,4716904,2015-06-29 08:29:41,08:29:41
2015-06-29 12:29:41.668,4716904,2015-06-29 08:29:41,08:29:41
2015-06-29 12:29:41.734,4716904,2015-06-29 08:29:41,08:29:41
2015-06-29 12:29:41.810,4716904,2015-06-29 08:29:41,08:29:41
2015-06-29 12:29:41.882,4716904,2015-06-29 08:29:41,08:29:41
2015-06-29 12:29:41.943,4716904,2015-06-29 08:29:41,08:29:41
2015-06-29 12:29:42.003,4716904,2015-06-29 08:29:42,08:29:42
2015-06-29 12:29:42.069,4716904,2015-06-29 08:29:42,08:29:42
2015-06-29 12:45:52.309,4716982,2015-06-29 08:45:52,08:45:52
2015-06-29 12:45:52.392,4716982,2015-06-29 08:45:52,08:45:52
2015-06-29 12:45:52.461,4716982,2015-06-29 08:45:52,08:45:52
2015-06-29 12:45:52.528,4716982,2015-06-29 08:45:52,08:45:52
2015-06-29 12:45:52.592,4716982,2015-06-29 08:45:52,08:45:52
2015-06-29 12:45:52.665,4716982,2015-06-29 08:45:52,08:45:52
2015-06-29 12:45:52.739,4716982,2015-06-29 08:45:52,08:45:52
2015-06-29 12:45:52.808,4716982,2015-06-29 08:45:52,08:45:52
2015-06-29 12:47:44.804,4716305,2015-06-29 08:47:44,08:47:44
2015-06-29 12:47:44.901,4716305,2015-06-29 08:47:44,08:47:44
2015-06-29 12:47:44.980,4716305,2015-06-29 08:47:44,08:47:44
2015-06-29 12:47:45.051,4716305,2015-06-29 08:47:45,08:47:45
2015-06-29 12:47:45.123,4716305,2015-06-29 08:47:45,08:47:45
2015-06-29 12:47:45.194,4716305,2015-06-29 08:47:45,08:47:45
2015-06-29 12:47:45.256,4716305,2015-06-29 08:47:45,08:47:45
2015-06-29 12:47:45.325,4716305,2015-06-29 08:47:45,08:47:45
2015-06-26 15:10:04.000,4716134,2015-06-26 10:10:04,10:10:04
2015-06-26 15:10:09.000,4716134,2015-06-26 10:10:09,10:10:09
2015-06-26 15:10:14.000,4716134,2015-06-26 10:10:14,10:10:14
2015-06-29 12:53:20.000,4716134,2015-06-29 07:53:20,07:53:20
2015-06-26 15:10:58.000,4716134,2015-06-26 10:10:58,10:10:58
2015-06-26 15:11:04.000,4716134,2015-06-26 10:11:04,10:11:04
2015-06-26 15:11:13.000,4716134,2015-06-26 10:11:13,10:11:13
2015-06-26 15:11:20.000,4716134,2015-06-26 10:11:20,10:11:20
2015-06-29 12:56:49.759,4716523,2015-06-29 08:56:49,08:56:49
2015-06-29 12:56:49.860,4716523,2015-06-29 08:56:49,08:56:49
2015-06-29 12:56:49.931,4716523,2015-06-29 08:56:49,08:56:49
2015-06-29 12:56:50.012,4716523,2015-06-29 08:56:50,08:56:50
2015-06-29 12:56:50.084,4716523,2015-06-29 08:56:50,08:56:50
2015-06-29 12:56:50.155,4716523,2015-06-29 08:56:50,08:56:50
2015-06-29 12:56:50.249,4716523,2015-06-29 08:56:50,08:56:50
2015-06-29 12:56:50.327,4716523,2015-06-29 08:56:50,08:56:50
2015-06-29 13:05:25.657,4717046,2015-06-29 09:05:25,09:05:25
2015-06-29 13:05:25.727,4717046,2015-06-29 09:05:25,09:05:25
2015-06-29 13:05:25.804,4717046,2015-06-29 09:05:25,09:05:25
2015-06-29 13:05:25.896,4717046,2015-06-29 09:05:25,09:05:25
2015-06-29 13:05:25.985,4717046,2015-06-29 09:05:25,09:05:25
2015-06-29 13:05:26.374,4717046,2015-06-29 09:05:26,09:05:26
2015-06-29 13:05:26.883,4717046,2015-06-29 09:05:26,09:05:26
2015-06-29 13:05:27.310,4717046,2015-06-29 09:05:27,09:05:27
2015-06-29 13:06:32.095,4716552,2015-06-29 09:06:32,09:06:32
2015-06-29 13:06:32.171,4716552,2015-06-29 09:06:32,09:06:32
2015-06-29 13:06:32.233,4716552,2015-06-29 09:06:32,09:06:32
2015-06-29 13:06:32.294,4716552,2015-06-29 09:06:32,09:06:32
2015-06-29 13:06:32.364,4716552,2015-06-29 09:06:32,09:06:32
2015-06-29 13:06:32.427,4716552,2015-06-29 09:06:32,09:06:32
2015-06-29 13:06:32.496,4716552,2015-06-29 09:06:32,09:06:32
2015-06-29 13:06:32.561,4716552,2015-06-29 09:06:32,09:06:32
2015-06-29 13:07:33.609,4717057,2015-06-29 09:07:33,09:07:33
2015-06-29 13:07:33.712,4717057,2015-06-29 09:07:33,09:07:33
2015-06-29 13:07:33.795,4717057,2015-06-29 09:07:33,09:07:33
2015-06-29 13:07:33.885,4717057,2015-06-29 09:07:33,09:07:33
2015-06-29 13:07:33.960,4717057,2015-06-29 09:07:33,09:07:33
2015-06-29 13:07:34.037,4717057,2015-06-29 09:07:34,09:07:34
2015-06-29 13:07:34.119,4717057,2015-06-29 09:07:34,09:07:34
2015-06-29 13:07:34.225,4717057,2015-06-29 09:07:34,09:07:34
2015-06-29 13:22:04.204,4717074,2015-06-29 09:22:04,09:22:04
2015-06-29 13:22:04.393,4717074,2015-06-29 09:22:04,09:22:04
2015-06-29 13:22:04.570,4717074,2015-06-29 09:22:04,09:22:04
2015-06-29 13:22:04.722,4717074,2015-06-29 09:22:04,09:22:04
2015-06-29 13:22:04.886,4717074,2015-06-29 09:22:04,09:22:04
2015-06-29 13:22:05.036,4717074,2015-06-29 09:22:05,09:22:05
2015-06-29 13:22:05.129,4717074,2015-06-29 09:22:05,09:22:05
2015-06-29 13:22:05.337,4717074,2015-06-29 09:22:05,09:22:05
2015-06-29 13:56:11.463,4717043,2015-06-29 09:56:11,09:56:11
2015-06-29 13:56:11.554,4717043,2015-06-29 09:56:11,09:56:11
2015-06-29 13:56:11.622,4717043,2015-06-29 09:56:11,09:56:11
2015-06-29 13:56:11.719,4717043,2015-06-29 09:56:11,09:56:11
2015-06-29 13:56:11.866,4717043,2015-06-29 09:56:11,09:56:11
2015-06-29 13:56:11.943,4717043,2015-06-29 09:56:11,09:56:11
2015-06-29 13:56:12.017,4717043,2015-06-29 09:56:12,09:56:12
2015-06-29 13:56:12.088,4717043,2015-06-29 09:56:12,09:56:12
2015-06-29 14:00:50.498,4716386,2015-06-29 10:00:50,10:00:50
2015-06-29 14:00:50.730,4716386,2015-06-29 10:00:50,10:00:50
2015-06-29 14:00:50.884,4716386,2015-06-29 10:00:50,10:00:50
2015-06-29 14:00:51.016,4716386,2015-06-29 10:00:51,10:00:51
2015-06-29 14:00:51.163,4716386,2015-06-29 10:00:51,10:00:51
2015-06-29 14:00:51.262,4716386,2015-06-29 10:00:51,10:00:51
2015-06-29 14:00:51.349,4716386,2015-06-29 10:00:51,10:00:51
2015-06-29 14:00:51.470,4716386,2015-06-29 10:00:51,10:00:51
2015-06-29 14:04:29.353,4716308,2015-06-29 10:04:29,10:04:29
2015-06-29 14:04:29.470,4716308,2015-06-29 10:04:29,10:04:29
2015-06-29 14:04:29.617,4716308,2015-06-29 10:04:29,10:04:29
2015-06-29 14:04:29.774,4716308,2015-06-29 10:04:29,10:04:29
2015-06-29 14:04:29.911,4716308,2015-06-29 10:04:29,10:04:29
2015-06-29 14:04:30.114,4716308,2015-06-29 10:04:30,10:04:30
2015-06-29 14:04:30.237,4716308,2015-06-29 10:04:30,10:04:30
2015-06-29 14:04:30.376,4716308,2015-06-29 10:04:30,10:04:30
2015-06-29 14:05:17.541,4716527,2015-06-29 10:05:17,10:05:17
2015-06-29 14:05:17.725,4716527,2015-06-29 10:05:17,10:05:17
2015-06-29 14:05:17.931,4716527,2015-06-29 10:05:17,10:05:17
2015-06-29 14:05:18.123,4716527,2015-06-29 10:05:18,10:05:18
2015-06-29 14:05:18.257,4716527,2015-06-29 10:05:18,10:05:18
2015-06-29 14:05:18.404,4716527,2015-06-29 10:05:18,10:05:18
2015-06-29 14:05:18.516,4716527,2015-06-29 10:05:18,10:05:18
2015-06-29 14:05:18.585,4716527,2015-06-29 10:05:18,10:05:18
2015-06-29 14:16:22.121,4716517,2015-06-29 10:16:22,10:16:22
2015-06-29 14:16:22.450,4716517,2015-06-29 10:16:22,10:16:22
2015-06-29 14:16:22.703,4716517,2015-06-29 10:16:22,10:16:22
2015-06-29 14:16:23.164,4716517,2015-06-29 10:16:23,10:16:23
2015-06-29 14:16:23.710,4716517,2015-06-29 10:16:23,10:16:23
2015-06-29 14:16:24.517,4716517,2015-06-29 10:16:24,10:16:24
2015-06-29 14:16:25.098,4716517,2015-06-29 10:16:25,10:16:25
2015-06-29 14:16:26.047,4716517,2015-06-29 10:16:26,10:16:26
2015-06-29 14:19:28.603,4716344,2015-06-29 10:19:28,10:19:28
2015-06-29 14:19:28.701,4716344,2015-06-29 10:19:28,10:19:28
2015-06-29 14:19:28.787,4716344,2015-06-29 10:19:28,10:19:28
2015-06-29 14:19:28.886,4716344,2015-06-29 10:19:28,10:19:28
2015-06-29 14:19:28.979,4716344,2015-06-29 10:19:28,10:19:28
2015-06-29 14:19:29.075,4716344,2015-06-29 10:19:29,10:19:29
2015-06-29 14:19:29.175,4716344,2015-06-29 10:19:29,10:19:29
2015-06-29 14:19:29.282,4716344,2015-06-29 10:19:29,10:19:29
2015-06-29 14:27:28.011,4716392,2015-06-29 10:27:28,10:27:28
2015-06-29 14:27:28.089,4716392,2015-06-29 10:27:28,10:27:28
2015-06-29 14:27:28.162,4716392,2015-06-29 10:27:28,10:27:28
2015-06-29 14:27:28.228,4716392,2015-06-29 10:27:28,10:27:28
2015-06-29 14:27:28.294,4716392,2015-06-29 10:27:28,10:27:28
2015-06-29 14:27:28.362,4716392,2015-06-29 10:27:28,10:27:28
2015-06-29 14:27:28.427,4716392,2015-06-29 10:27:28,10:27:28
2015-06-29 14:27:28.490,4716392,2015-06-29 10:27:28,10:27:28
2015-06-29 14:28:15.546,4716503,2015-06-29 10:28:15,10:28:15
2015-06-29 14:28:15.771,4716503,2015-06-29 10:28:15,10:28:15
2015-06-29 14:28:15.847,4716503,2015-06-29 10:28:15,10:28:15
2015-06-29 14:28:15.921,4716503,2015-06-29 10:28:15,10:28:15
2015-06-29 14:28:15.979,4716503,2015-06-29 10:28:15,10:28:15
2015-06-29 14:28:16.047,4716503,2015-06-29 10:28:16,10:28:16
2015-06-29 14:28:16.160,4716503,2015-06-29 10:28:16,10:28:16
2015-06-29 14:28:16.373,4716503,2015-06-29 10:28:16,10:28:16
2015-06-29 14:36:22.731,4716381,2015-06-29 10:36:22,10:36:22
2015-06-29 14:36:22.833,4716381,2015-06-29 10:36:22,10:36:22
2015-06-29 14:36:22.919,4716381,2015-06-29 10:36:22,10:36:22
2015-06-29 14:36:23.002,4716381,2015-06-29 10:36:23,10:36:23
2015-06-29 14:36:23.102,4716381,2015-06-29 10:36:23,10:36:23
2015-06-29 14:36:23.186,4716381,2015-06-29 10:36:23,10:36:23
2015-06-29 14:36:23.273,4716381,2015-06-29 10:36:23,10:36:23
2015-06-29 14:36:23.356,4716381,2015-06-29 10:36:23,10:36:23
2015-06-29 14:56:08.921,4716307,2015-06-29 10:56:08,10:56:08
2015-06-29 14:56:09.471,4716307,2015-06-29 10:56:09,10:56:09
2015-06-29 14:56:10.020,4716307,2015-06-29 10:56:10,10:56:10
2015-06-29 14:56:11.270,4716307,2015-06-29 10:56:11,10:56:11
2015-06-29 14:56:11.552,4716307,2015-06-29 10:56:11,10:56:11
2015-06-29 14:56:11.879,4716307,2015-06-29 10:56:11,10:56:11
2015-06-29 14:56:12.144,4716307,2015-06-29 10:56:12,10:56:12
2015-06-29 14:56:12.361,4716307,2015-06-29 10:56:12,10:56:12
2015-06-29 14:56:24.183,4716424,2015-06-29 10:56:24,10:56:24
2015-06-29 14:56:24.407,4716424,2015-06-29 10:56:24,10:56:24
2015-06-29 14:56:24.494,4716424,2015-06-29 10:56:24,10:56:24
2015-06-29 14:56:24.559,4716424,2015-06-29 10:56:24,10:56:24
2015-06-29 14:56:24.638,4716424,2015-06-29 10:56:24,10:56:24
2015-06-29 14:56:24.730,4716424,2015-06-29 10:56:24,10:56:24
2015-06-29 14:56:24.810,4716424,2015-06-29 10:56:24,10:56:24
2015-06-29 14:56:24.883,4716424,2015-06-29 10:56:24,10:56:24
2015-06-29 14:58:38.541,4715989,2015-06-29 09:58:38,09:58:38
2015-06-29 14:58:38.686,4715989,2015-06-29 09:58:38,09:58:38
2015-06-29 14:58:38.805,4715989,2015-06-29 09:58:38,09:58:38
2015-06-29 14:58:38.950,4715989,2015-06-29 09:58:38,09:58:38
2015-06-29 14:58:39.078,4715989,2015-06-29 09:58:39,09:58:39
2015-06-29 14:58:39.192,4715989,2015-06-29 09:58:39,09:58:39
2015-06-29 14:58:39.308,4715989,2015-06-29 09:58:39,09:58:39
2015-06-29 14:58:39.475,4715989,2015-06-29 09:58:39,09:58:39
2015-06-29 15:01:32.766,4716492,2015-06-29 11:01:32,11:01:32
2015-06-29 15:01:33.525,4716492,2015-06-29 11:01:33,11:01:33
2015-06-29 15:01:33.626,4716492,2015-06-29 11:01:33,11:01:33
2015-06-29 15:01:33.730,4716492,2015-06-29 11:01:33,11:01:33
2015-06-29 15:01:33.827,4716492,2015-06-29 11:01:33,11:01:33
2015-06-29 15:01:33.982,4716492,2015-06-29 11:01:33,11:01:33
2015-06-29 15:01:34.139,4716492,2015-06-29 11:01:34,11:01:34
2015-06-29 15:01:36.807,4716492,2015-06-29 11:01:36,11:01:36
2015-06-29 15:06:21.538,4717047,2015-06-29 11:06:21,11:06:21
2015-06-29 15:06:21.739,4717047,2015-06-29 11:06:21,11:06:21
2015-06-29 15:06:21.979,4717047,2015-06-29 11:06:21,11:06:21
2015-06-29 15:06:22.096,4717047,2015-06-29 11:06:22,11:06:22
2015-06-29 15:06:22.182,4717047,2015-06-29 11:06:22,11:06:22
2015-06-29 15:06:22.269,4717047,2015-06-29 11:06:22,11:06:22
2015-06-29 15:06:22.614,4717047,2015-06-29 11:06:22,11:06:22
2015-06-29 15:06:22.817,4717047,2015-06-29 11:06:22,11:06:22
2015-06-29 15:15:32.611,4716604,2015-06-29 11:15:32,11:15:32
2015-06-29 15:15:32.896,4716604,2015-06-29 11:15:32,11:15:32
2015-06-29 15:15:33.145,4716604,2015-06-29 11:15:33,11:15:33
2015-06-29 15:15:33.354,4716604,2015-06-29 11:15:33,11:15:33
2015-06-29 15:15:33.505,4716604,2015-06-29 11:15:33,11:15:33
2015-06-29 15:15:33.767,4716604,2015-06-29 11:15:33,11:15:33
2015-06-29 15:15:33.932,4716604,2015-06-29 11:15:33,11:15:33
2015-06-29 15:15:34.071,4716604,2015-06-29 11:15:34,11:15:34
2015-06-29 15:20:45.878,4716427,2015-06-29 11:20:45,11:20:45
2015-06-29 15:20:46.001,4716427,2015-06-29 11:20:46,11:20:46
2015-06-29 15:20:46.107,4716427,2015-06-29 11:20:46,11:20:46
2015-06-29 15:20:46.188,4716427,2015-06-29 11:20:46,11:20:46
2015-06-29 15:20:46.257,4716427,2015-06-29 11:20:46,11:20:46
2015-06-29 15:20:46.352,4716427,2015-06-29 11:20:46,11:20:46
2015-06-29 15:20:46.472,4716427,2015-06-29 11:20:46,11:20:46
2015-06-29 15:20:46.563,4716427,2015-06-29 11:20:46,11:20:46
2015-06-29 15:29:41.190,4716208,2015-06-29 11:29:41,11:29:41
2015-06-29 15:29:41.261,4716208,2015-06-29 11:29:41,11:29:41
2015-06-29 15:29:41.319,4716208,2015-06-29 11:29:41,11:29:41
2015-06-29 15:29:41.375,4716208,2015-06-29 11:29:41,11:29:41
2015-06-29 15:29:41.446,4716208,2015-06-29 11:29:41,11:29:41
2015-06-29 15:29:41.512,4716208,2015-06-29 11:29:41,11:29:41
2015-06-29 15:29:41.580,4716208,2015-06-29 11:29:41,11:29:41
2015-06-29 15:29:41.657,4716208,2015-06-29 11:29:41,11:29:41
2015-06-29 15:32:04.689,4716390,2015-06-29 11:32:04,11:32:04
2015-06-29 15:32:04.783,4716390,2015-06-29 11:32:04,11:32:04
2015-06-29 15:32:04.869,4716390,2015-06-29 11:32:04,11:32:04
2015-06-29 15:32:04.933,4716390,2015-06-29 11:32:04,11:32:04
2015-06-29 15:32:05.030,4716390,2015-06-29 11:32:05,11:32:05
2015-06-29 15:32:05.125,4716390,2015-06-29 11:32:05,11:32:05
2015-06-29 15:32:05.248,4716390,2015-06-29 11:32:05,11:32:05
2015-06-29 15:32:05.324,4716390,2015-06-29 11:32:05,11:32:05
2015-06-29 15:43:00.130,4716104,2015-06-29 11:43:00,11:43:00
2015-06-29 15:43:00.222,4716104,2015-06-29 11:43:00,11:43:00
2015-06-29 15:43:00.311,4716104,2015-06-29 11:43:00,11:43:00
2015-06-29 15:43:00.392,4716104,2015-06-29 11:43:00,11:43:00
2015-06-29 15:43:00.484,4716104,2015-06-29 11:43:00,11:43:00
2015-06-29 15:43:00.568,4716104,2015-06-29 11:43:00,11:43:00
2015-06-29 15:43:00.653,4716104,2015-06-29 11:43:00,11:43:00
2015-06-29 15:43:00.739,4716104,2015-06-29 11:43:00,11:43:00
2015-06-29 15:43:14.216,4716490,2015-06-29 11:43:14,11:43:14
2015-06-29 15:43:14.339,4716490,2015-06-29 11:43:14,11:43:14
2015-06-29 15:43:14.442,4716490,2015-06-29 11:43:14,11:43:14
2015-06-29 15:43:14.542,4716490,2015-06-29 11:43:14,11:43:14
2015-06-29 15:43:14.661,4716490,2015-06-29 11:43:14,11:43:14
2015-06-29 15:43:14.759,4716490,2015-06-29 11:43:14,11:43:14
2015-06-29 15:43:14.897,4716490,2015-06-29 11:43:14,11:43:14
2015-06-29 15:43:15.123,4716490,2015-06-29 11:43:15,11:43:15
2015-06-29 15:50:19.774,4717033,2015-06-29 11:50:19,11:50:19
2015-06-29 15:50:19.843,4717033,2015-06-29 11:50:19,11:50:19
2015-06-29 15:50:19.910,4717033,2015-06-29 11:50:19,11:50:19
2015-06-29 15:50:19.972,4717033,2015-06-29 11:50:19,11:50:19
2015-06-29 15:50:20.040,4717033,2015-06-29 11:50:20,11:50:20
2015-06-29 15:50:20.105,4717033,2015-06-29 11:50:20,11:50:20
2015-06-29 15:50:20.163,4717033,2015-06-29 11:50:20,11:50:20
2015-06-29 15:50:20.234,4717033,2015-06-29 11:50:20,11:50:20
2015-06-29 15:53:03.098,4716600,2015-06-29 11:53:03,11:53:03
2015-06-29 15:53:03.285,4716600,2015-06-29 11:53:03,11:53:03
2015-06-29 15:53:03.565,4716600,2015-06-29 11:53:03,11:53:03
2015-06-29 15:53:03.678,4716600,2015-06-29 11:53:03,11:53:03
2015-06-29 15:53:03.889,4716600,2015-06-29 11:53:03,11:53:03
2015-06-29 15:53:04.236,4716600,2015-06-29 11:53:04,11:53:04
2015-06-29 15:53:04.460,4716600,2015-06-29 11:53:04,11:53:04
2015-06-29 15:53:04.638,4716600,2015-06-29 11:53:04,11:53:04
2015-06-29 15:58:53.734,4714690,2015-06-29 08:58:53,08:58:53
2015-06-29 15:58:58.173,4714690,2015-06-29 08:58:58,08:58:58
2015-06-29 15:59:01.644,4714690,2015-06-29 08:59:01,08:59:01
2015-06-29 16:01:11.666,4714690,2015-06-29 09:01:11,09:01:11
2015-06-29 16:00:17.746,4714690,2015-06-29 09:00:17,09:00:17
2015-06-29 16:01:02.726,4714690,2015-06-29 09:01:02,09:01:02
2015-06-29 16:01:04.181,4714690,2015-06-29 09:01:04,09:01:04
2015-06-29 16:01:10.019,4714690,2015-06-29 09:01:10,09:01:10
